lat,long,period,stress,chem_ph,chem_cond,chem_turb,chem_doc,chem_calcium,chem_ammonia_n,chem_nitrate_n,chem_silica,Ablabesmyia,Acentrella.Acerpenna.Amercaenis.Americabaetis.Anafroptilum.Anthopotamus.Apobaetis.Attenella.Baetis.Baetisca.Barbaetis.Brachycercus.Caenis.Callibaetis.Campsurus.Caudatella.Centroptilum.Choroterpes.Cinygma.Cinygmula.Cloe.Cloeon.Dannella.Dentatella.Diphetor.Drunella.Ecdyonurus.Ecdyurus.Epeorus.Ephemera.Ephemerella.Ephoron.Eurycaenis.Eurylophella.Euthyplocia.Fallceon.Habrophlebia.Habrophlebiodes.Heptagenia.Heterocloeon.Hexagenia.Iron.Ironodes.Iswaeon.Labiobaetis.Leptophlebia.Leucrocuta.Litobrancha.Maccaffertium.Matriella.Neochoroterpes.Nixe.Palingenia.Paracloeodes.Paraleptophlebia.Penelomax.Plauditus.Potamanthus.Procloeon.Pseudocloeon.Raptoheptagenia.Rhithrogena.Serratella.Sparbarus.Stenacron.Stenonema.Susperatus.Teloganopsis.Timpanoga.Tsalia,Argia,Ceratopsyche.Hydropsyche,Chironomus.Einfeldia.Glyptotendipes,Cricotopus.Orthocladius,Cryptochironomus,Dero,Dicranota,Helicopsyche,Hyalella,Krenopsectra.Micropsectra.Tanytarsus,Labrundinia.Nilotanypus,Larsia,Microtendipes,Neostempellina.Stempellina,Oecetis,Pagastia,Paracladopelma,Paramerina.Zavrelimyia,Paratanytarsus,Phaenopsectra.Tribelos,Physa,Polypedilum,Procladius,Rhyacophila,Sialis,Simulium,Thienemannimyia,community,community_size
46.9289,-101.6471,2015 - 2020,low,8.23,2594.38,9.69,15.92,134.018,0.091,0.1223,11.023,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
46.9309,-110.8698,2005 - 2010,low,7.625,72.49,2.195,1.31,8.9505,0.0045,0.00955,14.357,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0,4
46.9309,-110.8691,2000 - 2005,low,7.82,78,0.962,2,467.8,0.5,0,8.9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0,3
46.9388,-116.4617,2000 - 2005,low,7.12,55,2.33,2.76,257.5,0.5,0,27.74,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0,3
46.945,-89.1526,2005 - 2010,low,7.67,132.34,1.78,13.29,17.06,0.025,0.00073,5.762,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0_1_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0,4
46.945,-89.1526,2010 - 2015,low,7.48,76.3,2.6,18.77,10.64,0.041,0.043,4.526,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_1_0,4
46.9455,-110.7488,2000 - 2005,low,8.23,151,0.544,0.84,1002,0.4,1.3,7.66,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0,3
46.9477,-112.3603,2010 - 2015,low,8.31,241,0.01,0.96,23.1,0.008,0.01,14.771,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0,3
46.9586,-109.5488,2000 - 2005,low,8.32,667,2.73,1.47,4147.1,0.7,52.1,6.49,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_1_1_1_1_0_0_0_0,6
46.9738,-112.623,2000 - 2005,low,8.28,261,0.252,1.25,1756,0.4,3.6,10.86,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
46.9756,-69.3784,2005 - 2010,low,7.67,49.8,6.02,6.81,7.663,0.013,0.03742,5.765,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0,3
46.9756,-69.3784,2010 - 2015,low,7.605,63.75,6.15,6.79,9.8885,0.006,0.107,5.374,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0,4
46.9756,-69.3784,2015 - 2020,low,7.635,62.935,1.36,6.855,9.5105,0.0065,0.05735,5.16,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0,4
46.9902,-102.8888,2005 - 2010,high,8.65,1636,51.5,11.84,31.91,0.033,0,1.808,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_1_0_0_0_0,6
46.9902,-102.8884,2000 - 2005,high,8.44,1799,19.1,11.01,2423.6,1.4,0,7.23,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1,5
46.9965,-68.0248,2000 - 2005,low,7.85,129,1.19,4.92,965.9,0.7,15.6,5.11,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,4
47.0064,-97.1856,2000 - 2005,high,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,3
47.0152,-108.165,2005 - 2010,low,8.41,3563,15.8,8.89,163.7,0.01,0.15922,3.044,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0,4
47.0152,-108.165,2010 - 2015,low,8.38,3560,17.78,7.96,199.1,0.002,0.017,4.386,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_1_0,5
47.0152,-108.165,2015 - 2020,low,8.47,3410.5,22.99,6.06,150.989,0.005,0,0.671,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0_1_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_1,7
47.0281,-120.6529,2015 - 2020,low,7.8,64.1,4.66,1.07,6.329,0.009,0.1018,8.863,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
47.0465,-101.1047,2005 - 2010,low,8.79,1738,4.82,14.74,38.76,0.077,0.37269,1.212,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
47.0465,-101.1047,2010 - 2015,low,8.44,1883,18.7,14.59,95.61,0.014,0,10.118,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0,4
47.0465,-101.1047,2015 - 2020,low,8.51,1855.8,11.35,11,73.453,0.023,0.0119,10.106,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0_1_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_1,6
47.0486,-121.7008,2000 - 2005,low,7.45,36,0.066,0.54,216.4,0.4,0,11.08,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
47.0515,-122.7213,2005 - 2010,low,7.33,228.42,188.13,3.61,14.54,0.364,0,39.568,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0_0_0_0_1_0_0_1_0_0_1_1_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0,7
47.0515,-122.7213,2010 - 2015,low,7.435,210,5.44,2.035,14.82,0.102,0.015,42.392,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0,3
47.0543,-110.1638,2005 - 2010,low,8.27,774.91,383.15,3.03,85.79,0.023,0.28105,12.842,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1,3
47.055,-95.2172,2015 - 2020,low,8.17,343.1,6.7,9.81,49.402,0.04,0.0327,12.254,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0,3
47.0612,-101.1189,2000 - 2005,low,8.37,1610,15.2,12.04,2951.1,1.6,0,6.05,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0_1_0_0_0_1_0_0_0_0_1_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0,5
47.0613,-110.2411,2010 - 2015,low,8.34,807,4.07,1.71,107.3,0.012,0.196,12.48,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0,5
47.0669,-117.9593,2010 - 2015,low,7.95,352,0.48,1.23,32.77,0.013,1.824,27.43,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0,5
47.0673,-123.8236,2005 - 2010,low,7.68,88.45,2.3,0.86,7.443,0.015,0.0669,20.613,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
47.0673,-123.8236,2010 - 2015,low,7.72,86,0.14,0.63,6.69,0.005,0.108,21.332,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,3
47.0678,-104.1519,2015 - 2020,low,8.35,3020.05,10.25,6.71,135.79,0.004,0,9.834,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1,5
47.0818,-111.5943,2005 - 2010,low,8.05,179,0.952,2.65,20.44,0.008,0.00256,24.97,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1,4
47.0818,-111.5935,2000 - 2005,low,7.94,218,0.502,2.03,1432.6,0.4,2.1,26.77,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,4
47.0914,-120.3099,2010 - 2015,low,8.07,124,0.01,1.42,11.43,0,0.002,46.997,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
47.0915,-120.5538,2010 - 2015,low,7.9,148.8,5,4.92,13.68,0.011,0.017,32.41,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0_1_0_0_1_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,5
47.0967,-101.8017,2005 - 2010,low,8.26,1931.22,7.56,11.06,140.8,0.026,0,8.485,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
47.0967,-101.8017,2010 - 2015,low,8.16,3200,0.875,15.59,184.5,0.0335,0,3.482,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0_1_0_0_0_1_0_0_0_0_1_1_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0,7
47.1088,-116.732,2000 - 2005,low,7.53,53,3.73,2.02,226.8,0.8,5,28.68,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,3
47.1111,-69.015,2000 - 2005,low,7.51,74,0.312,4.66,559.8,0.5,1.5,7.07,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
47.1112,-69.0144,2005 - 2010,low,7.84,75.05,5.53,6.31,11.86,0.013,0.01304,6.557,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0,4
47.1154,-111.3768,2005 - 2010,low,8.41,546.9,7.15,1.53,82.84,0.013,0.11431,10.422,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
47.1154,-111.3768,2010 - 2015,low,8.34,539,3.72,1.67,79.81,0.003,0.024,9.493,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1,5
47.1159,-103.5773,2015 - 2020,low,8.44,1674.5,457,7.03,58.196,0.014,0.0057,9.932,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0_1_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1,4
47.1247,-92.5521,2015 - 2020,low,7.35,72.3,2.94,23.42,7.906,0.039,0.0179,2.254,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,2
47.1296,-102.2342,2010 - 2015,low,8.56,2940,11.55,19.06,91.95,0.01,0,5.044,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,2
47.1296,-102.2342,2015 - 2020,low,8.59,2603.3,36.28,13.28,46.872,0.013,0.0054,8.112,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0_1_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0,5
47.1315,-123.7646,2010 - 2015,low,7.32,55.8,0.01,0.95,4.79,0.012,0.171,13.877,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0,6
47.1355,-123.7769,2005 - 2010,low,7.52,89.25,0.55,0.96,7.576,0.005,0.05622,19.687,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
47.1453,-101.3734,2010 - 2015,high,8.37,1659,4.32,11.67,133.2,0.01,0,11.433,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0_1_0_0_1_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0,5
47.1603,-102.0421,2005 - 2010,low,8.71,2138.8,53.58,16.37,39.13,0.027,0.27604,9.102,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0,4
47.163,-103.9931,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0,4
47.1679,-102.6458,2005 - 2010,high,8.59,2549.18,10.44,14.58,47.96,0.025,0,0.199,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0,5
47.1679,-102.6458,2010 - 2015,high,8.42,3420,21.78,1.97,70.98,0.019,0,1.365,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0_1_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0,5
47.1679,-102.6458,2015 - 2020,high,8.58,3471.2,26.86,19.44,50.786,0.022,0.0061,0.35,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0,3
47.1699,-68.9079,2000 - 2005,high,7.43,77,0.724,1.75,535.4,0.4,13.8,6.68,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0,3
47.1699,-68.9074,2005 - 2010,high,7.815,69.425,3.265,3.19,10.635,0.0105,0.06964,6.4075,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
47.1812,-120.0244,2015 - 2020,low,8.31,151.1,3.55,2.3,14.21,0.012,0.0302,47.918,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,3
47.1823,-101.7943,2010 - 2015,low,8.06,1611,1.8,10.08,103.6,0.016,0.011,7.936,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
47.1823,-101.7943,2015 - 2020,low,8.24,2553.4,1.35,16.48,113.842,0.031,NA,11.691,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
47.1895,-102.6249,2010 - 2015,high,8.53,1871,31.31,12.97,55.1,0.044,0.02,7.163,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0,4
47.1896,-102.63,2015 - 2020,high,8.56,2009.8,17.23,12.15,57.285,0.018,0.0053,4.962,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0_1_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0,6
47.2045,-121.409,2000 - 2005,low,7.66,53,0.228,0.66,335.5,0.4,2.1,14.13,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0,3
47.2077,-115.2195,2000 - 2005,low,8.2,151,0.083,0.8,1131.8,0.2,5,7.26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0,2
47.2119,-112.4959,2005 - 2010,low,8.03,363.78,0.01,0.99,51.48,0.005,0.07473,4.434,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0,4
47.2119,-112.495,2000 - 2005,low,7.91,363,0.128,1.19,2598.8,0.3,10.8,4.49,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0,4
47.2131,-101.6902,2005 - 2010,low,8.29,2187.5,7.72,15.81,114,0.026,0,6.707,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0_1_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0,4
47.231,-116.2731,2015 - 2020,low,7.88,87.18,0.56,1,13.789,0.007,0.0704,16.99,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,4
47.2348,-103.7641,2015 - 2020,low,8.53,3108.9,45.42,12.31,114.043,0.014,0,6.253,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0_1_1_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0,5
47.2355,-102.7683,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
47.2413,-94.985,2015 - 2020,low,8.39,435.17,2.76,6.22,60.283,0.012,0.0023,22.938,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1,5
47.2458,-101.808,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
47.2558,-101.8084,2005 - 2010,low,8.48,1713,3.64,11.34,40.29,0.024,0,3.365,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
47.2598,-110.846,2010 - 2015,low,8.63,620,3.29,2.12,92.25,0.011,0.346,15.673,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0,4
